Cheval;Âge;Sexe;Race;Courses;Victoires;Places;"Allocation tot.";"Prime Prop.";"Alloc. + Prime Prop.";"Gain moyen";Valeur
"ELA ELA                  ";3;F;"PUR SANG";4;0;2;5000,00;2700,00;7700,00;1250,00;290
"IDOLE DE MEE             ";3;H;"PUR SANG";3;0;2;5000,00;1728,00;6728,00;1666,67;320
"OD KAKO                  ";3;M;"PUR SANG";9;0;2;5000,00;2700,00;7700,00;555,56;275
"MASTERPOWER              ";4;H;"PUR SANG";8;0;2;5000,00;2025,00;7025,00;625,00;215
"MOONRISE SHADOW          ";3;H;"PUR SANG";3;0;2;5000,00;2700,00;7700,00;1666,67;280
"AMANDA                   ";5;F;"PUR SANG";9;0;2;5000,00;2025,00;7025,00;555,56;225
"CIPANGO                  ";4;M;"PUR SANG";2;0;2;5000,00;0,00;5000,00;2500,00;335
"MA LOUTE                 ";3;F;"PUR SANG";9;0;3;4975,00;2430,00;7405,00;552,78;280
"LA ZISA                  ";4;F;"PUR SANG";6;1;2;4950,00;2003,00;6953,00;825,00;540
"FLOATING MULLIGAN        ";2;H;"PUR SANG";2;0;2;4950,00;3118,00;8068,00;2475,00;
"DHAKIRAH                 ";3;F;"PUR SANG";5;0;3;4950,00;2673,00;7623,00;990,00;280
"MERCI POUR TOUT          ";4;F;"PUR SANG";5;0;2;4950,00;2004,00;6954,00;990,00;300
"GAGNANTE                 ";4;F;"PUR SANG";9;0;2;4950,00;2004,00;6954,00;550,00;220
"ORPANAMA DAVIS           ";4;F;"PUR SANG";7;0;2;4950,00;2004,00;6954,00;707,14;195
"LIFE IS TOO SHORT        ";3;H;"PUR SANG";6;0;2;4950,00;2673,00;7623,00;825,00;230
"LAQUYOOD                 ";8;H;"PUR SANG";8;0;2;4950,00;0,00;4950,00;618,75;260
"LADY GABRIELA            ";3;F;"PUR SANG";6;0;2;4950,00;2673,00;7623,00;825,00;310
"MY SYMBOL                ";3;H;"PUR SANG";4;0;2;4950,00;0,00;4950,00;1237,50;350
"GAILLEFONTAINE           ";7;F;"PUR SANG";5;1;1;4925,00;0,00;4925,00;985,00;230
"NIKITA DE CERISY         ";4;F;"PUR SANG";7;0;5;4925,00;1992,00;6917,00;703,57;620
"WHAT A STORY             ";9;H;"PUR SANG";10;0;3;4900,00;1543,00;6443,00;490,00;155
"MY LADY ROCK             ";6;F;"PUR SANG";6;0;3;4900,00;1543,00;6443,00;816,67;240
"MONSIEUR EMILE           ";3;H;"PUR SANG";14;0;2;4900,00;2646,00;7546,00;350,00;235
"PEDRO DES DUCS           ";3;H;"PUR SANG";4;0;2;4900,00;2646,00;7546,00;1225,00;290
"IFFY                     ";3;F;"PUR SANG";3;0;3;4900,00;0,00;4900,00;1633,33;305
"SEA THE SNOW             ";3;F;"PUR SANG";2;0;2;4900,00;0,00;4900,00;2450,00;
"VULCANUS                 ";5;H;"PUR SANG";3;0;2;4900,00;1984,00;6884,00;1633,33;245
"RADIEC                   ";6;H;"PUR SANG";7;0;2;4900,00;1543,00;6443,00;700,00;165
"GREEN CURRY              ";7;H;"PUR SANG";6;0;1;4900,00;1543,00;6443,00;816,67;360
"SORRENZA                 ";4;F;"PUR SANG";7;0;4;4880,00;1206,00;6086,00;697,14;235
"SAND GIRL                ";3;F;"PUR SANG";2;0;2;4880,00;2635,00;7515,00;2440,00;365
"MIRAGE HERO              ";4;M;"PUR SANG";6;0;4;4860,00;0,00;4860,00;810,00;370
"MON CIEL ETOILE          ";5;H;"PUR SANG";8;0;2;4850,00;1964,00;6814,00;606,25;250
"MISSTARO                 ";4;F;"PUR SANG";10;0;4;4850,00;1963,00;6813,00;485,00;215
"MONCAMEL                 ";6;H;"PUR SANG";3;0;2;4850,00;0,00;4850,00;1616,67;315
"MAITIA                   ";5;F;"PUR SANG";9;0;2;4825,00;1954,00;6779,00;536,11;215
"SATISFACTION             ";2;F;"PUR SANG";4;0;3;4825,00;3038,00;7863,00;1206,25;310
"TIME TO RUN              ";3;H;"PUR SANG";5;0;3;4800,00;2592,00;7392,00;960,00;345
"SHARAR                   ";3;H;"PUR SANG";4;0;4;4800,00;1512,00;6312,00;1200,00;320
"NARVAEZ                  ";3;M;"PUR SANG";5;0;2;4800,00;2592,00;7392,00;960,00;320
"NOCTIS MAJ               ";13;H;"PUR SANG";6;0;3;4800,00;1511,00;6311,00;800,00;195
"LA FIBROSSI              ";7;F;"PUR SANG";13;0;3;4800,00;1511,00;6311,00;369,23;170
"JARITE FLEURY            ";2;F;"PUR SANG";3;0;2;4800,00;1701,00;6501,00;1600,00;315
"LOOK COCO                ";3;H;"PUR SANG";4;0;3;4800,00;1512,00;6312,00;1200,00;330
"ADAM'S RIB               ";2;F;"PUR SANG";4;0;2;4800,00;0,00;4800,00;1200,00;325
"HAPPY EASTER             ";4;F;"PUR SANG";3;1;1;4775,00;0,00;4775,00;1591,67;220
"ROSALIE                  ";3;H;"PUR SANG";6;0;3;4775,00;1809,00;6584,00;795,83;245
"COCO CALINE              ";4;F;"PUR SANG";11;0;5;4775,00;1933,00;6708,00;434,09;210
"MISS FAYE                ";5;F;"PUR SANG";9;0;5;4775,00;1932,00;6707,00;530,56;210
"OFFRANVILLE              ";2;F;"PUR SANG";2;0;1;4760,00;2998,00;7758,00;2380,00;
"STAR OF INDIA            ";3;F;"PUR SANG";3;0;3;4760,00;2569,00;7329,00;1586,67;400
"ZINDA DES PICTONS        ";4;F;"PUR SANG";1;1;0;4750,00;0,00;4750,00;4750,00;235
"RIVER PARIS              ";9;F;"PUR SANG";1;1;0;4750,00;0,00;4750,00;4750,00;310
"CHILLY FILLY             ";4;F;"PUR SANG";3;1;0;4750,00;0,00;4750,00;1583,33;420
"FIRST BIRST              ";3;F;"PUR SANG";4;1;0;4750,00;0,00;4750,00;1187,50;270
"SAINT RIQUIER            ";3;M;"PUR SANG";2;1;0;4750,00;0,00;4750,00;2375,00;
"BENSON                   ";4;H;"PUR SANG";1;1;0;4750,00;0,00;4750,00;4750,00;
"SENIORITA                ";3;F;"PUR SANG";1;1;0;4750,00;0,00;4750,00;4750,00;
"GREY FALCON              ";4;H;"PUR SANG";1;1;0;4750,00;0,00;4750,00;4750,00;575
"MOONRUN                  ";4;H;"PUR SANG";2;1;0;4750,00;0,00;4750,00;2375,00;
"BOY ROYAL                ";7;H;"PUR SANG";1;1;0;4750,00;0,00;4750,00;4750,00;365
"BOUBOULINA               ";3;F;"PUR SANG";1;1;0;4750,00;0,00;4750,00;4750,00;
"CALYPSO SONG             ";6;H;"PUR SANG";1;1;0;4750,00;0,00;4750,00;4750,00;450
"MEASURE OF A DAY         ";6;H;"PUR SANG";2;1;0;4750,00;1496,00;6246,00;2375,00;245
"TRESOR CACHE             ";3;H;"PUR SANG";3;0;2;4750,00;2565,00;7315,00;1583,33;330
"LIONEL                   ";4;H;"PUR SANG";7;0;1;4750,00;1923,00;6673,00;678,57;300
"VIA CAPPELLA             ";6;H;"PUR SANG";4;0;3;4750,00;1496,00;6246,00;1187,50;195
"POLDINA                  ";6;H;"PUR SANG";9;0;1;4750,00;1496,00;6246,00;527,78;240
"HYNNDAH                  ";4;H;"PUR SANG";9;0;5;4740,00;1919,00;6659,00;526,67;545
"UM ELNADIM               ";4;F;"PUR SANG";5;1;1;4700,00;384,00;5084,00;940,00;270
"LOOKING SMART            ";5;H;"PUR SANG";5;1;2;4700,00;1903,00;6603,00;940,00;580
"GIULIO CESARE            ";3;H;"PUR SANG";4;0;2;4700,00;2538,00;7238,00;1175,00;320
"STORMANIA                ";2;F;"PUR SANG";3;0;2;4700,00;2961,00;7661,00;1566,67;360
"HEMIARTON                ";6;H;"PUR SANG";9;0;3;4700,00;1480,00;6180,00;522,22;165
"AYDA                     ";4;F;"PUR SANG";11;0;4;4700,00;1903,00;6603,00;427,27;265
"ROQUE FORT BAILEYS       ";3;H;"PUR SANG";5;0;3;4700,00;2538,00;7238,00;940,00;290
"MATCH ONE                ";3;M;"PUR SANG";3;0;2;4700,00;2538,00;7238,00;1566,67;290
"NAVALIS                  ";6;H;"PUR SANG";11;0;3;4700,00;0,00;4700,00;427,27;240
"SAMOS                    ";2;M;"PUR SANG";2;0;2;4700,00;2961,00;7661,00;2350,00;
"DANCER MAGIC JEYL        ";8;H;"PUR SANG";4;1;1;4675,00;133,00;4808,00;1168,75;210
"SOSOFT                   ";5;M;"PUR SANG";10;0;6;4675,00;728,00;5403,00;467,50;205
"WALDGORL                 ";4;F;"PUR SANG";5;1;2;4650,00;0,00;4650,00;930,00;260
"VENT DU REVE             ";6;H;"PUR SANG";7;0;5;4650,00;1463,00;6113,00;664,29;175
"OAKLEY                   ";3;M;"PUR SANG";2;0;2;4650,00;0,00;4650,00;2325,00;
"GREEN LANTERN            ";3;H;"PUR SANG";11;0;4;4650,00;2511,00;7161,00;422,73;255
"ARCOS VANCOUVER          ";2;H;"PUR SANG";2;0;2;4650,00;2929,00;7579,00;2325,00;
"JACASSE CAMARA           ";2;H;"PUR SANG";2;0;2;4650,00;2929,00;7579,00;2325,00;
"CITY REV                 ";3;H;"PUR SANG";13;0;5;4650,00;1525,00;6175,00;357,69;220
"EVANAND                  ";5;F;"PUR SANG";6;0;2;4650,00;1882,00;6532,00;775,00;265
"SOFT MELODY              ";4;F;"PUR SANG";11;0;5;4625,00;0,00;4625,00;420,45;195
"SHAYZAR                  ";3;H;"PUR SANG";2;0;2;4625,00;1728,00;6353,00;2312,50;
"ANNA STRADA              ";3;F;"PUR SANG";3;0;2;4625,00;0,00;4625,00;1541,67;
"EVERNA KID               ";3;F;"PUR SANG";9;0;8;4615,00;2491,00;7106,00;512,78;545
"CARTISANE                ";3;F;"PUR SANG";4;0;3;4600,00;2484,00;7084,00;1150,00;315
"KAPTAIN NORDIK           ";4;H;"PUR SANG";6;0;4;4600,00;1701,00;6301,00;766,67;220
"SEAVIEW                  ";3;H;"PUR SANG";7;0;2;4600,00;1458,00;6058,00;657,14;270
"KENAHOPE                 ";3;F;"PUR SANG";1;0;1;4600,00;2484,00;7084,00;4600,00;380
"CORNICELLO               ";3;M;"PUR SANG";2;0;1;4600,00;2484,00;7084,00;2300,00;390
"ACHILLE DES AIGLES       ";7;H;"PUR SANG";7;0;2;4600,00;1449,00;6049,00;657,14;230
"LEEROY GOLD              ";4;H;"PUR SANG";6;0;2;4600,00;1863,00;6463,00;766,67;310
"MISTER GRYSBI            ";3;M;"PUR SANG";6;0;5;4600,00;2482,00;7082,00;766,67;600
"FAT NOLA                 ";3;F;"PUR SANG";3;0;2;4600,00;2484,00;7084,00;1533,33;295
"QUELLE CHARM             ";3;F;"PUR SANG";7;0;2;4600,00;2484,00;7084,00;657,14;310
"AQUITAINE                ";4;F;"PUR SANG";4;0;2;4600,00;1863,00;6463,00;1150,00;320
"TEQUILA BOOM BOOM        ";5;F;"PUR SANG";14;0;6;4600,00;566,00;5166,00;328,57;150
"SANS SOMMEIL             ";3;F;"PUR SANG";4;0;2;4600,00;2484,00;7084,00;1150,00;310
"GRATIANE                 ";4;F;"PUR SANG";5;0;2;4600,00;1863,00;6463,00;920,00;310
"BELLE IMPRESSION         ";4;F;"PUR SANG";10;0;2;4600,00;1862,00;6462,00;460,00;265
"TRUE ROMANCE             ";6;H;"PUR SANG";3;0;3;4590,00;1444,00;6034,00;1530,00;430
"ABELIE                   ";2;F;"PUR SANG";5;0;3;4575,00;2882,00;7457,00;915,00;300
"JOLIE FRANCAISE          ";4;F;"PUR SANG";5;0;4;4575,00;1851,00;6426,00;915,00;265
"MARCHELO                 ";3;M;"PUR SANG";1;0;1;4560,00;0,00;4560,00;4560,00;
"CAPLA KNIGHT             ";3;M;"PUR SANG";6;0;3;4560,00;0,00;4560,00;760,00;330
"BOHEMIEN                 ";8;H;"PUR SANG";4;0;3;4550,00;1432,00;5982,00;1137,50;290
"FAST ATTACK              ";2;F;"PUR SANG";1;0;1;4550,00;0,00;4550,00;4550,00;
"CIMA STAR                ";3;F;"PUR SANG";1;0;1;4550,00;0,00;4550,00;4550,00;460
"MERI SENSHI              ";5;F;"PUR SANG";6;0;2;4550,00;1842,00;6392,00;758,33;330
"AMANDERO                 ";3;H;"PUR SANG";9;0;2;4550,00;2457,00;7007,00;505,56;235
"GREY SUNDAY              ";3;H;"PUR SANG";6;0;3;4550,00;2457,00;7007,00;758,33;250
"ONE MORE BREATH          ";4;F;"PUR SANG";10;0;4;4550,00;1841,00;6391,00;455,00;290
"BELLISSIME               ";3;F;"PUR SANG";1;0;1;4550,00;0,00;4550,00;4550,00;405
"KATARA                   ";4;F;"PUR SANG";1;0;1;4550,00;1842,00;6392,00;4550,00;465
"JOA DE GIBRALTAR         ";4;F;"PUR SANG";7;0;7;4550,00;1839,00;6389,00;650,00;605
"CLEVER DUCHESS           ";4;F;"PUR SANG";8;0;4;4525,00;971,00;5496,00;565,63;230
"PENNY DE CERISY          ";3;F;"PUR SANG";6;0;4;4525,00;2443,00;6968,00;754,17;260
"MORANDI FIRST            ";3;H;"PUR SANG";11;0;3;4525,00;810,00;5335,00;411,36;250
"KASSAVE                  ";2;F;"PUR SANG";5;1;2;4520,00;2847,00;7367,00;904,00;
"LAISHANN                 ";3;H;"PUR SANG";2;0;2;4512,00;2436,00;6948,00;2256,00;
"EQUILOT                  ";3;H;"PUR SANG";7;0;3;4510,00;2435,00;6945,00;644,29;290
"BANGALORE                ";3;F;"PUR SANG";4;0;3;4510,00;0,00;4510,00;1127,50;380
"STORMY SPIRIT            ";2;M;"PUR SANG";3;0;2;4500,00;2835,00;7335,00;1500,00;375
"RESVERA                  ";3;F;"PUR SANG";3;0;2;4500,00;0,00;4500,00;1500,00;330
"SOUL SURVIVOR            ";5;F;"PUR SANG";11;0;2;4500,00;1822,00;6322,00;409,09;160
"GOLDONI                  ";2;M;"PUR SANG";3;0;2;4500,00;2835,00;7335,00;1500,00;360
"OLYMPE TEA               ";2;F;"PUR SANG";3;0;2;4500,00;2835,00;7335,00;1500,00;345
"NORTH AND SOUTH          ";3;F;"PUR SANG";9;0;3;4500,00;972,00;5472,00;500,00;235
"MEARAS STYLE             ";3;F;"PUR SANG";8;0;2;4500,00;2430,00;6930,00;562,50;275
"ARES BLACK               ";6;H;"PUR SANG";4;0;3;4500,00;1417,00;5917,00;1125,00;210
"LE MAGICIEN              ";9;H;"PUR SANG";10;0;6;4500,00;1416,00;5916,00;450,00;155
"BACCHILIDE               ";2;M;"PUR SANG";3;0;2;4500,00;2835,00;7335,00;1500,00;350
"KADNIKOVA                ";3;F;"PUR SANG";3;0;2;4500,00;2430,00;6930,00;1500,00;350
"SPEED WAY                ";2;M;"PUR SANG";3;0;2;4500,00;2835,00;7335,00;1500,00;310
"MOGWAI                   ";2;F;"PUR SANG";2;0;2;4500,00;2835,00;7335,00;2250,00;
"EL OJANCANO              ";2;M;"PUR SANG";2;0;2;4500,00;2835,00;7335,00;2250,00;
"CARRINE CARRINA          ";3;F;"PUR SANG";7;0;2;4500,00;2430,00;6930,00;642,86;285
"DOBBY FIRST              ";8;M;"PUR SANG";11;0;3;4500,00;1417,00;5917,00;409,09;185
"AMIRVANN                 ";9;H;"PUR SANG";5;0;2;4500,00;1417,00;5917,00;900,00;345
"SPORT DREAM              ";3;F;"PUR SANG";4;0;3;4500,00;1620,00;6120,00;1125,00;285
"PRECIOUS ROCK            ";2;H;"PUR SANG";4;0;3;4500,00;2835,00;7335,00;1125,00;360
"LOUNA CHOPE              ";2;F;"PUR SANG";2;0;2;4500,00;2835,00;7335,00;2250,00;
"CHILLI BOY               ";2;M;"PUR SANG";2;0;2;4500,00;2835,00;7335,00;2250,00;
"SORIANA                  ";3;F;"PUR SANG";4;0;2;4500,00;2430,00;6930,00;1125,00;310
"LOREX                    ";3;M;"PUR SANG";6;0;2;4500,00;2430,00;6930,00;750,00;310
"FIRST RAY                ";2;M;"PUR SANG";3;0;3;4500,00;2835,00;7335,00;1500,00;350
"RIOCORVO                 ";5;M;"PUR SANG";1;0;1;4480,00;0,00;4480,00;4480,00;
"MISSRIYA                 ";4;F;"PUR SANG";3;1;1;4475,00;0,00;4475,00;1491,67;255
"RUNNING RAINDROP         ";4;F;"PUR SANG";5;0;4;4475,00;1811,00;6286,00;895,00;230
"LEX LUTHOR               ";4;H;"PUR SANG";4;0;3;4450,00;0,00;4450,00;1112,50;340
"ACEMANAN                 ";7;H;"PUR SANG";8;0;4;4450,00;1400,00;5850,00;556,25;210
"SANT ANGELO              ";7;H;"PUR SANG";18;0;3;4450,00;0,00;4450,00;247,22;155
"TI KEEN                  ";3;H;"PUR SANG";6;0;4;4430,00;2392,00;6822,00;738,33;570
"CHONBURI                 ";5;F;"PUR SANG";8;0;4;4425,00;0,00;4425,00;553,13;180
"TAYCAN                   ";3;M;"PUR SANG";2;0;1;4400,00;2376,00;6776,00;2200,00;310
"HARD HEADED WOMEN        ";3;F;"PUR SANG";7;0;2;4400,00;2376,00;6776,00;628,57;280
"ETINCELLE DU RHEU        ";3;F;"PUR SANG";1;0;1;4400,00;2376,00;6776,00;4400,00;
"MISTER LOS               ";4;H;"PUR SANG";6;0;4;4400,00;243,00;4643,00;733,33;210
"ALKAID                   ";4;H;"PUR SANG";13;0;4;4400,00;1781,00;6181,00;338,46;225
"JOYFUL TRINITY           ";9;H;"PUR SANG";9;0;2;4400,00;1386,00;5786,00;488,89;330
"BAIRA                    ";5;F;"PUR SANG";6;0;2;4400,00;1782,00;6182,00;733,33;235
"AVELLANEDA               ";3;F;"PUR SANG";1;0;1;4400,00;2376,00;6776,00;4400,00;
"CONSPIRACY THEORY        ";3;H;"PUR SANG";1;0;1;4400,00;0,00;4400,00;4400,00;
"MAHIR                    ";9;H;"PUR SANG";9;1;2;4375,00;1275,00;5650,00;486,11;150
"THE RECORD               ";2;M;"PUR SANG";3;0;2;4375,00;2756,00;7131,00;1458,33;310
"SAI                      ";3;F;"PUR SANG";5;0;3;4375,00;2362,00;6737,00;875,00;260
"RHODA'S CHOICE           ";3;F;"PUR SANG";6;1;1;4360,00;2354,00;6714,00;726,67;625
"GOLDEN WOOD              ";11;H;"PUR SANG";4;0;3;4360,00;1372,00;5732,00;1090,00;370
"CHOP LE RETOUR           ";2;M;"PUR SANG";8;0;5;4355,00;2742,00;7097,00;544,38;560
"KUNDRIE                  ";4;F;"PUR SANG";8;0;4;4350,00;0,00;4350,00;543,75;240
"DON PAPA                 ";8;H;"PUR SANG";14;0;3;4350,00;1369,00;5719,00;310,71;150
"ROYAL VATI               ";8;H;"PUR SANG";8;0;2;4350,00;1370,00;5720,00;543,75;205
"KILL THE SUN             ";6;H;"PUR SANG";8;0;3;4350,00;1369,00;5719,00;543,75;170
"FIGLIA D'ORO             ";5;F;"PUR SANG";6;0;3;4350,00;0,00;4350,00;725,00;160
"PICNIC                   ";4;H;"PUR SANG";8;0;5;4350,00;1759,00;6109,00;543,75;245
"PIBE DE ORO              ";2;H;"PUR SANG";2;0;2;4350,00;2740,00;7090,00;2175,00;
"GREEN SIREN              ";5;F;"PUR SANG";9;0;4;4350,00;1760,00;6110,00;483,33;270
"DANILOVA                 ";3;F;"PUR SANG";1;0;1;4340,00;0,00;4340,00;4340,00;
"LINNOVA                  ";8;F;"PUR SANG";8;0;3;4330,00;1363,00;5693,00;541,25;235
"TESTIGREAT               ";5;F;"PUR SANG";9;0;5;4325,00;819,00;5144,00;480,56;165
"COCKLINA                 ";3;F;"PUR SANG";2;0;2;4320,00;2332,00;6652,00;2160,00;360
"LA JONCTION              ";3;F;"PUR SANG";2;0;2;4320,00;2332,00;6652,00;2160,00;435
"TAKARIAN                 ";3;H;"PUR SANG";5;0;2;4300,00;2322,00;6622,00;860,00;295
"GRACE'S SECRET           ";3;H;"PUR SANG";4;0;2;4300,00;2322,00;6622,00;1075,00;295
"ROMILLA                  ";3;F;"PUR SANG";6;0;4;4300,00;1593,00;5893,00;716,67;260
"ROCKY                    ";3;H;"PUR SANG";4;0;2;4300,00;1296,00;5596,00;1075,00;270
"DAFNA                    ";3;F;"PUR SANG";4;0;3;4300,00;2322,00;6622,00;1075,00;310
"CARNET ROYAL             ";2;F;"PUR SANG";6;0;4;4300,00;0,00;4300,00;716,67;300
"DORASTAAN                ";3;H;"PUR SANG";6;0;3;4300,00;2322,00;6622,00;716,67;260
"TORTOLA                  ";3;F;"PUR SANG";4;0;2;4280,00;2311,00;6591,00;1070,00;340
"DEJA VUE                 ";2;F;"PUR SANG";2;0;2;4275,00;2693,00;6968,00;2137,50;
"TO BE QUEEN              ";4;F;"PUR SANG";7;0;4;4275,00;1729,00;6004,00;610,71;200
"ROYALE DE CIERGUES       ";3;F;"PUR SANG";2;0;2;4260,00;2300,00;6560,00;2130,00;
"IN THIS WORLD            ";3;M;"PUR SANG";1;1;0;4250,00;0,00;4250,00;4250,00;
"ACT OF LOVE              ";3;H;"PUR SANG";1;1;0;4250,00;0,00;4250,00;4250,00;
"NEAR POET                ";4;H;"PUR SANG";2;1;0;4250,00;0,00;4250,00;2125,00;
"ISHRAQ                   ";4;M;"PUR SANG";2;1;0;4250,00;1721,00;5971,00;2125,00;
"OLYMPIC MAN              ";4;H;"PUR SANG";1;1;0;4250,00;0,00;4250,00;4250,00;
"MOON SHIMMER             ";3;F;"PUR SANG";4;1;0;4250,00;0,00;4250,00;1062,50;285
"COME ON LOTTI            ";4;F;"PUR SANG";7;0;3;4250,00;1720,00;5970,00;607,14;200
"AS IF BY MAGIC           ";3;F;"PUR SANG";5;0;3;4250,00;0,00;4250,00;850,00;240
"GOOD COMPLICITY          ";5;F;"PUR SANG";9;0;5;4245,00;1717,00;5962,00;471,67;580
"VITESSE DU VENT          ";8;F;"PUR SANG";4;1;1;4200,00;1323,00;5523,00;1050,00;480
"SPEED BALL               ";2;H;"PUR SANG";5;0;3;4200,00;2646,00;6846,00;840,00;315
"NANCAY                   ";4;H;"PUR SANG";1;0;1;4200,00;1701,00;5901,00;4200,00;290
"TOM RED                  ";4;H;"PUR SANG";4;0;1;4200,00;0,00;4200,00;1050,00;295
"ROYAL AIR FORCE          ";2;F;"PUR SANG";2;0;2;4200,00;0,00;4200,00;2100,00;
"SWEET OR BITTER          ";5;F;"PUR SANG";6;0;2;4200,00;1701,00;5901,00;700,00;210
"CHE MILONGUITA           ";3;F;"PUR SANG";5;0;3;4200,00;2266,00;6466,00;840,00;325
"LINESTROEM               ";3;F;"PUR SANG";5;0;2;4200,00;2268,00;6468,00;840,00;280
